Note_ID,Tags,Actor,Common Words,Components,English,Frequency,HSK_2,Hanzi,ID,Image,Initial,MBP_Level,MBP_Phase,Notes,Pinyin,Scene,Set,Simplified,Sound,Tone,Tone-Location,Traditional,Translation of Words,Words_English_Sound,Words_Sound
1778227240594,migaku_import,007 (Connery),"尾梢, 后梢","[木|nid1775412213863], [肖|nid1778231661034]",tip of branch,"<div class=""freq freq-basic"">basic</div>",,梢,1778227377,"<img src=""MBP_note_1778227240594.jpg"">",sh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 梢:</b> [盯梢|nid1763639170031]</div>
<!-- ANKI_LINKER_END -->",shāo,"007 (Connery) gingerly extends his arm in front of him, a bead of sweat tracing a path down his temple as he tries to snatch a diamond-encrusted microchip from the swaying, fragile tip of a branch of a colossal 木 (tree). This glinting chip 肖 (resembles) a venomous black widow, poised precariously, and he knows one wrong move will send him plummeting into the chasm below.",-ao,梢,[sound:hypertts-f40d961c5931237c7e7e3cc8061a99ada956616ad7ba5c738182b80e.mp3],1,In Front [1],梢,"the tip, stern (of a boat)",[sound:en_words_97c3b627c3379a9a892991104426f59fd6034031.mp3],[sound:zh_words_0fb4b6db09205983782f76d7c413d8f452c0f46e.mp3]
1778227240083,migaku_import,Su Wu kong,"喷雾, 尘雾","[雨|nid1775412214022], [务|nid1768474724910]",fog,"<div class=""freq freq-basic"">basic</div>",,雾,1778227285,"<img src=""MBP_note_1778227240083.jpg"">",w,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 雾:</b> [烟雾|nid1771245074140], [迷雾|nid1780149986706]</div>
<!-- ANKI_LINKER_END -->",wù,"Su Wu Kong, on an urgent mission (务) in a hidden backyard, is suddenly engulfed by an eerie fog (雾) so dense it feels like a heavy rain (雨) is falling directly into his eyes. He spins his staff, the chilling moisture clinging to his fur, desperately trying to navigate the swirling gray oblivion to complete his vital task.",-u,雾,[sound:hypertts-263c40d6ff1c4c7fffc42c2da3ddd42c4f9c3e1090ad097651929aff.mp3],4,Backyard [4],霧,"mist spray, cloud of dust",[sound:hypertts-5435011d3771a1da84fd9c034160db7ac101b71d0cef9270c9bbfec6.mp3],[sound:zh_words_15888eb7481380b3d5fe11483c660d6a6c79aad6.mp3]
1781004427411,n1_added,Yelena (Black Widow),"谣言, 民谣","[讠|nid1775412213990], [尧|nid1775412213781]","ballad, folk song, rumor",,,谣,1781004484,"<img src=""mbp_谣_ballad.png"">",Y,Unknown,Unknown,,yáo,"In the Hall or Kitchen [2], Yelena spreads a rumor through her Microphone about a very tall person near the -ao.",-ao,谣,[sound:hypertts-6b08d992a2dd41347832c661481f8925ea1567ae4773ca25e1ecb23c.mp3],2,Hall or Kitchen [2],谣,rumor; folk song,[sound:hsk4_en_words_58.mp3],[sound:hsk4_ch_words_58.mp3]
1781004427414,n1_added,Chaplin,"踹开, 踹一脚","[足|nid1775412214001], [山|nid1775412213787], [而|nid1775412213961]","to kick, to stamp",,,踹,1781004485,"<img src=""mbp_踹_tokick.png"">",CH,Unknown,Unknown,,chuài,"In the Backyard [4], Chaplin uses his giant Feet to kick a Mountain while combing his beard (而), near the -ai.",-ai,踹,[sound:hypertts-e658f1eca9699c075b595ad25369d26767e50f4b54e63659bece49fd.mp3],4,Backyard [4],踹,kick open; give a kick,[sound:hsk4_en_words_59.mp3],[sound:hsk4_ch_words_59.mp3]
1778227240599,migaku_import,Branch Trolls (J. Timberlake),"人渣, 学渣","[水|nid1775412213887], [查|nid1768474725153]",slag (in mining or smelting),"<div class=""freq freq-basic"">basic</div>",,渣,1778227378,"<img src=""MBP_note_1778227240599.jpg"">",zh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 渣:</b> [人渣|nid1754390870170]</div>
<!-- ANKI_LINKER_END -->",zhā,"In front of the roaring smelter, a desperate Branch Trolls flings himself forward, frantically trying to check the deluge of scalding water, but the torrent mercilessly solidifies into shimmering, worthless slag right at his feet. The metallic stench of waste chokes him as his frantic checks prove useless, leaving him heartbroken amidst the mounting piles of industrial refuse.",-a,渣,[sound:hypertts-5fffab836cc8962c4ec25f019f9638509a3038acdf52815b696564c4.mp3],1,In Front [1],渣,"dregs of society, (coll.) unenthusiastic, mediocre student",[sound:en_words_a655a6eaebfbacbedbf49326331113300dbf426d.mp3],[sound:zh_words_dacfcc6182e84dab38059454c4240923e6e26d2a.mp3]
1778227240089,migaku_import,El Zorro,"挨揍, 揍人","[手|nid1775412213831], [奏|nid1778231660636]",to hit; to beat (sb),"<div class=""freq freq-basic"">basic</div>",,揍,1778227286,"<img src=""MBP_note_1778227240089.jpg"">",z,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 揍:</b> [痛揍|nid1752238677002]</div>
<!-- ANKI_LINKER_END -->",zòu,"In the moonlit backyard, El Zorro's talented hand (手, 才) lashes out with a whip-like snap, mercilessly beating a cackling henchman. The resounding ""ZOU! ZOU! ZOU!"" echoes through the night, a percussive performance (奏) of justice delivered with every precise blow.",-ou,揍,[sound:hypertts-13220f1e35a0cd072b28eda6101bb5e6f35bacfbf7135e72fdeebf95.mp3],4,Backyard [4],揍,"to be beaten, to hit sb; to beat sb up",[sound:hypertts-4ace3b620ff6698118c9a133a6767a2de2b17f0679a19c75144cd83f.mp3],[sound:zh_words_48565c82d0a979a62c9e83e7200d605fb40197fe.mp3]
1778227239579,migaku_import,Wednesdey Adams (Gena Ortega),"捕鲸, 白鲸","[鱼|nid1775412214037], [京|nid1775412213625]",whale,"<div class=""freq freq-basic"">basic</div>",,鲸,1778227248,"<img src=""MBP_note_1778227239579.jpg"">",ji,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 鲸:</b> [鲸鱼|nid1753480186953]</div>
<!-- ANKI_LINKER_END -->",jīng,"Wednesday Adams, her signature braids unmoving, stands stone-faced In Front of the Beijing Olympic Aquatic Center. Suddenly, the massive Olympic symbol shatters as an gargantuan, bioluminescent 'fish' (鱼) — a shimmering, living mountain — breaches through the structure, sending thousands of gallons of water and fragments of the capital's (京) architecture raining down around her, revealing itself as an enormous, awe-inspiring WHALE.",-ing,鲸,[sound:hypertts-8cccd3d7c688138feb5e10e6d3bcccf61b223b281d2ed1d3f369df4e.mp3],1,In Front [1],鯨,"to whale; to hunt whales, Moby Dick, novel by Herman Melville 赫曼·麥爾維爾|赫曼·麦尔维尔[He4 man4 Mai4 er3 wei2 er3]",[sound:hypertts-991b67ef4b87b9d8edfa0b3b749ab6e6b5b3b298de7ed6f15364fe15.mp3],[sound:zh_words_033bfe754fd569516137803f9d6e20ba58918088.mp3]
1778227240603,migaku_import,Chef (Gordon Ramsey),"肩扛, 扛把子","[手|nid1775412213831], [工|nid1775412213790]",to raise aloft with both hands,"<div class=""freq freq-basic"">basic</div>",,扛,1778227379,"<img src=""MBP_note_1778227240603.jpg"">",g,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 扛:</b> [扛|nid1770283484698]</div>
<!-- ANKI_LINKER_END -->",gāng,"""This is an insult to 手 工!"" Chef Gordon Ramsey screams, his face a furious red In Front of the trembling line cooks. With both 扌 hands, he dramatically hoists the wobbly 工 of a poorly constructed cake aloft, its shoddy 才 工 a glaring testament to their incompetence. The cake shimmers precariously, threatening to collapse as he holds it high.",-ang,扛,[sound:hypertts-21ac09f45d465592ebf538794989b9fd7710b331ed3706caedb86176.mp3],1,In Front [1],摃,"to carry on the shoulder, (argot) gang leader",[sound:en_words_461705d37b10d1f0747737d308647b9a49f4aceb.mp3],[sound:zh_words_97538e93b4dd09e132fef0d661285144469d3893.mp3]
1781004427421,n1_added,Luke Skywalker (Matt Hamill),"迈步, 迈进","[辶|nid1775412214007], [麦|nid1778231661136]","to stride, to step, to march; mile (loanword)",,,迈,1781004487,"<img src=""mbp_迈_tostride.png"">",M,Unknown,Unknown,,mài,"In the Backyard [4], Luke Skywalker, like someone with the surname Mai, uses a Running machine to stride and complete a mile near the -ai.",-ai,迈,[sound:hypertts-4f3c2a0993db37ca800db8b875223d90711cc7424314974b386caa4e.mp3],4,Backyard [4],迈,take a step; stride forward,[sound:hsk4_en_words_60.mp3],[sound:hsk4_ch_words_60.mp3]
1778227240096,migaku_import,Munchlax,"拇战, 拇指","[手|nid1775412213831], [母|nid1775412213880]",thumb,"<div class=""freq freq-basic"">basic</div>",,拇,1778227287,"<img src=""MBP_note_1778227240096.jpg"">",mu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 拇:</b> [大拇指|nid1769552110483]</div>
<!-- ANKI_LINKER_END -->",mǔ,"In Room [3], a colossal Munchlax, wailing with childlike distress, desperately tries to soothe himself. He finds comfort in his enormous thumb – a gentle, maternal (母) digit emerging from a gigantic hand (扌) – which emanates a deep, comforting 'mǔ' sound that instantly calms his cries, bringing him profound solace.",-u,拇,[sound:hypertts-339304e1e6a4a6a4b88e9ceb86557234b896b4d46f4bd3cfd5331887.mp3],3,Room [3],拇,"finger-guessing game, thumb",[sound:hypertts-68638a88e098d2123c7a75e1f0b8139ccff4633b415e8189d0f5d488.mp3],[sound:zh_words_c53b01b77e248e4027c776b6053de06d711a4280.mp3]
1778227240608,migaku_import,Lisa Simpsons,"奴隶, 改隶","[彐|nid1775412213812], [水|nid1775412213887]",variant of 隸|隶[li4],"<div class=""freq freq-basic"">basic</div>",,隶,1778227380,"<img src=""MBP_note_1778227240608.jpg"">",li,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Derived characters:</b> [康|nid1768474725228]<br/><b>Words containing 隶:</b> [奴隶|nid1774856376789]</div>
<!-- ANKI_LINKER_END -->",lì,"Lisa Simpson stands in her sun-drenched backyard, exasperated as a giant, muddy pig, its snorting snout (彐) constantly nudging her, demands endless streams of water (水) from the hose. She feels utterly subordinate to its greedy thirst, constantly refilling a trough while the pig licks its chops, holding her hostage with its insistent squeals.",-i,隶,[sound:hypertts-1569818abd77288adcd06af0d8a4803225ccc592e8b51ad152a942de.mp3],4,Backyard [4],隷/隸,"slave, (of an entity) to come under the administration of (a different authority)",[sound:en_words_79c6329ead60658b7ead52a3f9dd1ba1bd740237.mp3],[sound:zh_words_2012f1481cd75e6cff7e0c0d06627eb4a0c5aa43.mp3]
1781004427424,n1_added,Alien&#x27;s Ripley (Sigourney),"邪恶, 邪气","[阝|nid1775412214020], [牙|nid1775412213901]","evil, sinister, crooked",,,邪,1781004488,"<img src=""mbp_邪_evil.png"">",X,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 邪:</b> [邪恶|nid1776714723752]</div>
<!-- ANKI_LINKER_END -->",xié,"In the Hall or Kitchen [2], Alien's Ripley discovers an evil dentist in the City with horrifying Teeth near the -e.",-e,邪,[sound:hypertts-75f0b96006a2be1444a999a2ef5942f5cc9d072954826ef4b079e179.mp3],2,Hall or Kitchen [2],邪,xié'è: evil / sinister; evil influence,[sound:hsk4_en_words_61.mp3],[sound:hsk4_ch_words_61.mp3]
1781004427428,n1_added,Chaplin,"边陲, 陲外","[阝|nid1775412214020], [垂|nid1775412213746]","border, frontier, remote place",,,陲,1781004489,"<img src=""mbp_陲_border.png"">",CH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 陲:</b> [边陲|nid1776714332056]</div>
<!-- ANKI_LINKER_END -->",chuí,"In the Hall or Kitchen [2], Chaplin is at the border of the City, where a sign is hanging down (垂), marking the remote place near the -ei.",-ei,陲,[sound:hypertts-81e21c1a135b4ebc8310bae6f575918ab371b3483c831b59d6aebd22.mp3],2,Hall or Kitchen [2],陲,borderland; remote areas,[sound:hsk4_en_words_62.mp3],[sound:hsk4_ch_words_62.mp3]
1778227240613,migaku_import,007 (Connery),"拂拭, 拭子","[手|nid1775412213831], [式|nid1778231660773]",to wipe,"<div class=""freq freq-basic"">basic</div>",,拭,1778227381,"<img src=""MBP_note_1778227240613.jpg"">",sh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 拭:</b> [拭目以待|nid1747316815380]</div>
<!-- ANKI_LINKER_END -->",shì,"In the overgrown Backyard [4], a bead of sweat mingled with blood trickles down 007's temple after a daring escape. With an almost ceremonial 式, his steady hand (扌) glides across his brow, suavely wiping away the crimson evidence of his latest ordeal, a perfectly composed act even amidst the lingering danger.",-i,拭,[sound:hypertts-c45301680ad27e9d9a1f51075c677bdc6307ace0d435d771b881201e.mp3],4,Backyard [4],拭,"to wipe, swab",[sound:en_words_f79438f9840a71ef07d34baa51d2d0c3041a5cc1.mp3],[sound:zh_words_5b91e7ca449236e72fe01b584c5bd736bdd84b27.mp3]
1778227240103,migaku_import,Trunks (DBZ),"涂乙, 涂去","[水|nid1775412213887], [余|nid1775412213638]",to apply (paint etc),"<div class=""freq freq-basic"">basic</div>",,涂,1778227288,"<img src=""MBP_note_1778227240103.jpg"">",tu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 涂:</b> [涂|nid1764598033199]</div>
<!-- ANKI_LINKER_END -->",tú,"With a defiant smirk, Trunks surveys the surplus buckets of watery blue paint stacked precariously in the pristine kitchen. He lets out a furious roar, then grabs one, and with a sweeping motion of his arm, applies it indiscriminately across every gleaming surface, transforming the room into an abstract masterpiece of chaotic energy.",-u,涂,[sound:hypertts-2695fdcef957aaadc4a36cdcd20e3be7e3951f511a97f0c9ee031f12.mp3],2,Hall or Kitchen [2],塗,"to edit (a text); to revise (a manuscript), to obliterate (some words, or part of a picture etc) using correction fluid, ink, paint etc",[sound:hypertts-fc588f44b8b73ccf94f14f87231627caa667149b6baa5772bfb6747e.mp3],[sound:zh_words_34ca0b774153ddf0adc7c5e76a53251093fbdc0a.mp3]
1781004427431,n1_added,Yelena (Black Widow),"优雅, 雅致","[牙|nid1775412213901], [隹|nid1775412214021]","elegant, refined, graceful",,,雅,1781004490,"<img src=""mbp_雅_elegant.png"">",Y,Unknown,Unknown,,yǎ,"In Room [3], Yelena, with elegant Teeth, watches a Sparrow gracefully perch near the -a.",-a,雅,[sound:hypertts-0f4fbfe5c5ef3ebfee4f99675bf0326c09e69852bbe23158457981c5.mp3],3,Room [3],雅,elegant; refined,[sound:hsk4_en_words_63.mp3],[sound:hsk4_ch_words_63.mp3]
1778227240617,migaku_import,Kevin Hart,"凯利, 凯子","岂, [几|nid1775412213666]",surname Kai,"<div class=""freq freq-basic"">basic</div>",,凯,1778227382,"<img src=""MBP_note_1778227240617.jpg"">",k,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 凯:</b> [凯|nid1750545585066]</div>
<!-- ANKI_LINKER_END -->",kǎi,"In Room 3, a tiny Kevin Hart, balanced precariously on a wobbly 几 (a few unstable stilts), screams ""KAI!"" with all his might as a massive, squawking 岂 bird, its beak like a gaping question mark, repeatedly swoops down, nearly knocking him off his feet, its feathers brushing his face. He's utterly determined to assert his proud surname, Kai, despite the terrifying, aerial assault.",-ai,凯,[sound:hypertts-0f4b802984aa76a0c3a5bfb986ced5afc24021b8eeddab936389a906.mp3],3,Room [3],凱,"Kelly (person name), (slang) rich, good-looking guy",[sound:en_words_0106558861d19884974a142a2756ca763ae85935.mp3],[sound:zh_words_6d9b2bc4b574fe9ba5ba29495642207ca8c023fa.mp3]
1781004427435,n1_added,Wednesdey Adams (Gena Ortega),"颈椎, 颈部","[工|nid1775412213790], [川|nid1775412213788], [页|nid1775412214028]",neck,,,颈,1781004491,"<img src=""mbp_颈_neck.png"">",J,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 颈:</b> [颈|nid1779272135721]</div>
<!-- ANKI_LINKER_END -->",jǐng,"In Room [3], Wednesday Adams, despite the work (工) of balancing a big bubbling hot pot (川) on her head, has an unblemished neck as she reads The Constitution (页) near the -eng.",-eng,颈,[sound:hypertts-3a230691a1e3e25dd564ae2127ff2f5ec5b2585b76e26b2cc620c8ee.mp3],3,Room [3],颈,cervical vertebra; neck region,[sound:hsk4_en_words_64.mp3],[sound:hsk4_ch_words_64.mp3]
1778227239597,migaku_import,Su Wu kong,"伊吾, 吾人","[五|nid1775412213614], [口|nid1775412213718]",surname Wu,"<div class=""freq freq-basic"">basic</div>",,吾,1778227249,"<img src=""MBP_note_1778227239597.jpg"">",w,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Derived characters:</b> [悟|nid1768474726303]<br><b>Words containing 吾:</b> [吾|nid1755428702565]</div>
<!-- ANKI_LINKER_END -->",wú,"Su Wukong, bursting into the grand hall, proudly declares his family’s ancient surname, ""Wu!"", as five shimmering golden peaches float perfectly in the air, directly above his roaring, open mouth. The sweet scent of magic and defiance fills the room, leaving everyone breathless at his legendary lineage.",-u,吾,[sound:hypertts-1f509a46b0834fdd12510365cbe707ddc9725f87b287ed5d06b59561.mp3],2,Hall or Kitchen [2],吾,we; my country,[sound:hypertts-443cfa3b588d2a424762f8950cb4414b6830c24264963bab7e60ac02.mp3],[sound:zh_words_c948eec62e61bc297776fd71607bc371625a5f1c.mp3]
1778227240110,migaku_import,El Zorro,"作贼, 反贼","[贝|nid1775412213996], [戎|nid1778231660825]",thief; robber,"<div class=""freq freq-basic"">basic</div>",,贼,1778227289,"<img src=""MBP_note_1778227240110.jpg"">",z,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 贼:</b> [乌贼, 消失|nid1763115932630]</div>
<!-- ANKI_LINKER_END -->",zéi,"El Zorro bursts into the grand Hall, his mask barely concealing his fury as a shadowy thief, armed with a wicked weapon (戎), lunges for a glimmering mound of stolen cowries (贝) piled high on the banquet table. With a lightning-fast flourish, Zorro's rapier clashes with the bandit's blade in a deafening metallic shriek, sparks flying like captured fireflies as he heroically intercepts the greedy robber.",-ei,贼,[sound:hypertts-97e0df5f3e27aa74b30ce094676369bc2a760a5eea8f0fc626bd49af.mp3],2,Hall or Kitchen [2],賊,"to be a thief, (imperial China) rebel; traitor",[sound:hypertts-3e9c55757f564e0b98147052bcca0212bf8f145e6295317fd4b4f1c8.mp3],[sound:zh_words_a9e46140668c58a76a9ed5be0f9c6a0cb9c04fec.mp3]
